user_id,transaction_id,amount,timestamp
USER935973,6eb7e4ba-5a6c-4e37-a858-8a72f9623639,555.39,2023-07-30T01:27:47
USER931870,c22671dc-c9f7-49ec-b535-c081ee791bf6,708.23,2024-02-29T11:07:31
USER031244,0337f25e-b604-4e56-8799-9fc59191bfbb,33.27,2024-03-21T18:21:00
USER815885,f419bed4-5205-455e-b3d0-19d178b4974f,198.96,2024-05-21T11:43:03
USER535648,815e098c-2025-4dba-aebd-7b047981695a,242.05,2023-06-12T20:23:36
USER869249,412f441f-a3a4-4ab5-b999-d2bdcd557059,431.45,2023-05-04T15:45:55
USER419955,751bfdba-8960-42f8-953e-ac430c68dd57,281.02,2023-01-22T22:21:37
USER982419,2576be09-2766-42f4-bc2a-c7dccd84ee2b,832.05,2024-12-16T02:38:11
USER654444,cb002a79-8a25-4a68-ab1f-5804b951a302,162.38,2024-05-21T15:57:01
USER375498,39190814-03be-4e48-b366-7a91cf080a9f,729.32,2023-07-06T05:13:59
USER866645,cbfcaa5c-9302-4ac9-8944-d974912fb528,349.13,2023-01-26T17:21:36
USER660142,f9e7ddce-87dc-4c54-9f1b-b7c2b419cfe1,617.78,2024-05-19T05:24:52
USER381768,50d43ef7-066f-40e4-958f-8ba8a78e4f13,964.66,2023-04-27T06:06:39
USER959996,bf925c55-7e0d-42fa-8001-826f0f93f718,973.76,2XLMYK3d5A
USER849911,583839e1-237f-428f-b995-23b1adbb3cc5,128.43,2023-02-10T15:46:05
USER435144,5fc8e1a2-68e0-4edd-8731-12c96a46c5a0,920.36,2023-10-03T21:20:20
USER935973,61153f33-90cf-44dd-9ed6-b30b2cb25de1,733.65,2024-01-09T14:38:03
USER010145,15ee4893-631f-49dd-85c5-d96c76dff4af,187.79,2024-03-09T00:18:16
USER279832,e9115d58-a1dc-4a2d-bbec-959485a3d4e3,772.68,2024-07-21T10:56:36
USER492436,ac7ca8e4-39e9-4b4f-8059-d47027295957,697.05,2023-05-01T15:07:45
USER644459,c7cb3462-6d53-464d-a9a2-7dd291e70bfb,182.19,2024-07-05T05:27:28
USER473540,8da230dc-cead-47de-8ea9-ca34913ac1ae,663.81,2023-01-26T04:14:25
USER571509,f6a06837-9847-4bea-b209-db181c25b594,855.84,2023-07-26T22:24:20
USER869249,c58d3f26-242d-432d-a73b-1a6ffdf1c97c,971.66,2023-04-22T15:32:32
USER994059,130eec63-350d-4ac8-85b5-a2e54d7f98ec,930.67,2024-12-14T07:39:39
USER497088,e9428c38-b244-4fc0-a7d2-1a19fce37cdd,140.4,2024-07-01T20:28:44
USER060271,fc04b1bd-bc1c-44f4-ba61-0508904b7a88,88.8,2024-06-26T07:43:40
USER592306,a536e1df-ac18-4d77-892b-4fe15085a445,438.98,2023-06-17T15:51:38
USER654444,137fd3f8-9279-44ca-918a-915a9d51a605,233.06,2023-05-30T15:55:52
USER647362,9ecf38f0-0b24-4171-9458-5b77a4bfc28c,674.09,2023-09-20T20:46:00
USER473540,aca7a1f7-d3f6-415e-bb35-fd80501a558a,244.09,2023-03-15T04:05:47
USER184856,676f3bc1-cb3c-4bd9-a6e5-f87102122378,554.57,2024-04-05T03:48:44
USER654444,f96e18a0-c134-4fc3-81fe-7629cd4fccfb,312.82,2023-11-20T02:52:54
USER035033,795fbd8f-3091-4cdc-a3e6-72928a0cc525,387.78,2023-01-22T16:42:19
USER259675,902c74e0-7aed-4f90-81f0-44bdcb442dd2,476.44,2023-09-16T19:06:48
USER931870,2cabf9f8-c5ac-4222-bd88-ba81b24bb4f9,30.15,2023-06-28T20:00:16
USER492436,b8f1bb3a-6067-4796-ab33-354ed339fc5f,705.41,2024-11-17T23:38:32
USER735257,1687f747-51b4-42c5-91af-e8c382369efc,496.48,2024-04-30T12:29:54
USER069012,9c06d04f-d24d-439c-b67d-082f407c13bd,209.99,2024-04-17T03:22:01
USER982419,05b41ae1-abe9-4613-bc4e-f953b95e4fe7,525.38,2023-04-24T11:28:55
USER014457,9f3c8864-6f0a-49fd-96dd-44550e14f062,127.65,2023-01-06T14:23:14
USER010145,b2a3c954-9412-4783-a1c6-d627585423a5,316.15,2023-07-08T09:49:58
USER393140,0969e500-3efc-4b72-ad0a-c645f06a3f95,421.7,2023-01-11T16:26:53
USER454589,22cde075-8895-4a77-9fbb-b90c3079a429,502.4,2023-03-31T18:08:49
USER735257,b05d9547-96a0-4b5e-8616-8344fc690725,557.36,2024-04-25T10:49:13
USER214451,f7945172-6a6f-4ef6-b628-763433d15e6a,904.46,2024-09-17T03:51:57
USER959996,fff4c870-0dd0-4716-96b2-be4e0612f38c,955.13,2024-09-24T18:57:49
USER918427,4f0143c8-8a8a-44bb-9fb7-c28357151bcd,349.77,2023-02-21T20:08:08
USER561165,a76a3590-ad30-4db4-818b-017f4bf2a1df,119.83,2024-08-30T16:19:25
USER554331,6974c504-a5a9-4d57-812e-bcf2a6e1af55,596.76,2023-05-26T06:41:57
USER099068,aa87bc6d-401a-4cda-a4ac-e6d7814b0be5,837.94,2024-03-01T15:45:17
USER060200,64b539ea-397b-4e83-8083-9fccf6184d2e,778.89,2023-07-14T14:10:47
USER654444,6b63e8a8-8cfb-45db-8ee1-a92dba2f397a,977.47,2023-11-29T02:48:42
USER889306,5cac1126-5fbb-469e-9f87-527cfd848630,750.05,2024-07-21T10:40:17
USER492436,6faabd5a-dbb7-4b39-b99a-effa6eb2da33,225.49,2023-12-26T13:38:12
USER982419,9958aacd-1dab-465d-bdb0-fe7a60bd5293,999.54,2024-09-20T09:38:20
USER908753,c378de0c-dbd2-4f49-8072-9322292200ae,135.44,2024-11-28T00:03:24
USER994059,c032b337-d472-4dc2-a4c0-728dc39a2564,940.04,cVE9OFJI
USER521521,8bf42a09-5dae-4f02-b84c-c271963eb3a5,331.53,2024-04-29T01:48:42
USER535648,015121e3-5a7c-4524-a247-fb97e31fc594,105.35,2023-09-24T11:14:08
USER035033,22b4bced-b825-4569-a10a-bf15fa0e667e,350.52,2024-05-26T02:07:27
USER722628,7ef493a7-25a9-4c7d-a668-11ad894a35ac,150.55,2023-02-22T09:23:42
USER931870,33db25cc-2a87-454d-b1e4-316a60659a20,35.57,2024-12-18T10:04:02
USER065595,2ee8c738-5276-4f6b-8a75-dca53076f202,926.79,2023-11-06T00:02:27
USER094404,d12c698e-231d-488b-96bf-d8512c299c1f,159.52,2023-04-12T22:22:41
USER143914,d331b7e6-800a-45f3-81f2-2feeada02d4c,670.28,2024-10-16T21:27:33
USER735257,97e32ed0-f96f-458e-a2e1-87d68a953d17,760.73,2023-05-08T15:37:31
USER035033,72dd52de-b723-4ee3-82b0-bb4eb7745550,43.58,2023-02-01T00:20:02
USER722628,db58abe9-9ddb-41bb-937e-68c1b81b504a,2.12,2024-09-12T12:45:58
USER492436,87a6f20d-1256-4414-9088-d02a5e3965e7,745.36,2023-01-11T10:10:31
USER571509,e64cc45f-7637-43d1-9f69-9966cd323b70,221.94,2024-11-09T02:41:14
USER094404,ea51c5ba-a75a-4047-bf37-2ffd7869ae7e,569.58,2024-05-22T18:14:21
USER472795,1543e99b-138e-41d1-9ef2-9c8ff8d3bb67,548.6,2023-11-09T11:39:56
USER579382,3330e4d3-24f4-4825-a464-eeb12c63c10e,313.77,2024-04-03T08:09:02
USER704483,5c167e5b-2071-41c9-bb8d-2d995ff69bf2,533.66,2024-02-04T07:41:15
USER272651,4a9ba183-2032-4ada-a3a5-54c032806aa6,36.26,2024-02-26T04:27:28
USER031244,66b2cf39-8101-44fe-8fb4-47010ea45989,268.58,2024-07-16T18:25:44
USER078279,9fea6e4b-fce0-4f99-a571-2417ca2eecab,556.76,2024-10-06T00:16:18
USER393140,3b0e0ee2-62eb-46f9-bc13-8e66f5e83efc,750.17,2023-04-30T15:43:55
USER791612,4cce3276-45e4-4916-ba83-b0b13db141b1,789.83,2024-10-28T17:24:28
USER535648,b8f9ac89-3b1f-4c0f-9353-87040738aed1,796.21,2024-10-12T19:53:19
USER601523,3735b60e-aaa3-4f07-94da-fd4e5dfa5e51,632.33,2023-05-08T09:42:40
USER279832,acec6019-eaaf-4921-8f8b-03c0117877d4,880.64,2023-02-21T14:18:41
USER722628,fd7de5c1-4ab8-4aa6-b263-4a8cb6e8d29b,263.72,2024-06-26T16:47:08
USER586171,dba19d3a-cea4-4085-b4c3-3cdca43bb573,504.64,2024-04-24T05:50:11
USER822581,8b2255e1-df69-4dc4-9880-1e8c924dffc3,109.0,2023-03-18T01:56:50
USER647362,5a2493f2-996d-49ca-93bf-735bf006676e,363.59,2024-08-13T11:32:31
USER451733,92ea432b-c8c5-4852-b44c-49ce2a670a82,226.86,2024-02-22T10:40:11
USER310707,6f010515-1428-4964-aaca-c9675c2fa098,484.98,2023-07-18T13:13:20
USER571509,69a737f5-cf7d-418e-bf5e-af4a3def0196,15.19,2023-06-18T03:48:05
USER214451,62ea5b2b-4d0f-4e98-9772-a1200a63254a,258.59,2024-04-24T01:31:30
USER760593,f0596680-e191-40e5-913e-b91369e93b0b,977.77,2024-01-23T20:21:10
USER259675,d7dcf056-4612-4b00-b6a3-b33d9384af2b,195.64,2024-02-13T11:19:08
USER741495,72255963-ba21-4379-9969-c59d306d15af,517.1,2024-09-24T19:34:25
USER409074,392cbd01-aab9-45ce-a2dd-7a5cfb24a92c,919.21,2024-08-28T01:26:38
USER251205,7e5a7f89-d484-44ce-b2d6-e17eddb9200e,234.19,2023-11-03T02:18:40
USER049470,5c00cd67-9bdd-4f93-b120-1834a1e86c47,80.92,2023-05-15T03:31:17
USER297279,4ceec0b8-dba4-41e8-8ec8-6dcac460d7ce,800.73,2023-08-03T14:49:20
USER492436,b35d015c-369e-4797-afd3-cac5fd3129bf,245.28,2023-02-25T07:49:27
USER654444,55f7d4f5-9c0b-4aac-9f2f-76d96e11cb7e,447.71,2023-03-21T13:23:59
USER714074,8beaeb9b-8268-42b2-a0f5-dab18e56897e,36.34,2023-05-10T03:12:23
USER531199,d8032eb2-efec-48cd-bc9c-e5356b69eab6,58.58,2024-05-18T18:26:06
USER889636,3308005c-4cb6-4c73-a557-39df6dfe2b61,836.98,2024-01-29T05:53:22
USER849402,fecbe19d-1665-47fd-a909-7b40b38854c2,461.86,2024-01-22T00:49:18
USER497088,fb5d3afb-a02c-49df-bb34-e6e26bf38431,327.98,2024-09-20T11:43:20
USER060200,2db4260a-18f2-4543-a5c1-d1a15b1a67cd,902.93,2024-07-16T20:59:29
USER264423,708a3482-c74f-4dfe-9210-950760a150d3,861.01,2024-10-06T13:31:04
USER760593,66069bba-1a86-4869-92b1-ece8063c34b1,352.15,2023-09-25T16:07:47
USER251205,771d46a1-d49d-467e-8b4e-57c86669e467,399.21,2023-03-16T00:01:53
USER554331,7bb513fb-3fca-4077-859a-b4c2924966d8,472.15,2023-11-30T20:12:44
USER561165,94aa4c4a-1c1e-42c5-902f-4b4bb3207ebd,767.85,2024-02-25T01:49:35
USER570666,2bd6c242-1c04-4387-804f-b895acb2d8f5,303.26,2023-05-18T17:06:46
USER720164,7c16b9d5-9a26-4cd0-9d78-5914e59c08ce,187.58,2024-07-04T10:38:08
USER497088,gf3JfWnnw,953.09,2024-12-03T02:12:59
USER791612,,351.91,2023-08-21T07:47:51
USER492436,8f6532df-9f76-4c09-a290-1be5af6e4e7b,843.08,2023-12-22T22:29:55
USER031244,39b8b286-b294-42f1-8593-07e25effe99c,366.3,2023-03-20T11:33:45
USER806770,9289dcc4-6088-4326-92bd-faaea5b27fe5,116.53,2023-03-23T10:05:18
USER031244,8d9561de-cf76-4933-bddd-60525f228be3,235.24,2024-11-09T00:01:25
USER014457,e8e37e29-fa34-4afa-bd23-366ea8f506e9,251.71,2024-06-11T10:51:22
USER535648,c7e099c5-379b-4ada-b682-ef103aad7067,323.5,2023-08-22T15:49:30
USER010145,f8fcd02d-fe12-428e-a9a9-d4c4b99590ff,885.47,2024-09-09T05:52:45
USER035033,384b0987-2d40-4097-8931-55a166802081,775.81,2023-03-06T12:46:48
USER060200,8dbd7a7a-26fb-4267-92e4-f23ee5fda920,123.21,2024-11-06T14:44:04
USER297279,e42b0c56-acbd-412a-8e87-be84d57913fb,433.78,2024-10-18T15:53:45
USER918427,4ab92fa0-d7f1-493a-931b-53ccd7090d3e,343.4,2024-02-27T18:52:42
USER908753,8359adcf-492d-4220-9fdf-2c2d9937b301,270.61,2024-12-24T16:11:59
USER304201,3e34ab1b-d5a7-493a-8dd4-7e821dc82748,109.63,2024-02-18T11:39:18
USER710175,bc877d50-ae44-4c0b-8e70-46b4ac6a717d,799.94,2023-04-02T01:38:27
USER760593,4b06e474-37c3-4c9c-b187-39b0d962bb38,387.73,
USER530866,970dd8b5-a369-4704-9835-575765d4c54d,106.04,2024-03-24T03:34:30
USER435144,9cc2e519-9897-4460-9357-77fae61cbfb1,905.15,2024-05-23T09:39:10
USER714074,9ef45848-7c5e-467c-9806-a12e7bb5a4dd,834.66,2023-08-29T15:56:06
USER031244,b6de0473-4ece-4518-955f-c7a81b9aa173,352.26,2024-06-21T21:10:59
USER554331,5d520f41-cb6a-40d8-9a19-40cc1a6394f7,LwQDY9TlMos82,2024-02-19T23:05:52
USER224371,3f87a33a-309d-4887-9a3b-859ec1edb8e8,820.32,2024-11-03T11:34:29
USER889636,913eaa69-2872-45a1-b99f-627477dde2a0,385.91,2024-07-20T22:45:49
USER931870,60a634f3-aa0b-46fb-b6a4-f01940f7f5b7,564.91,2024-08-25T17:41:50
USER094404,0b6e4b6d-227e-4e44-bd50-9af834bdc94a,373.42,2024-08-07T17:27:54
USER918427,e4f52503-373f-4350-b14c-72af6e82d010,149.08,2024-03-11T11:52:31
USER654444,e22bd917-1352-417e-afa5-99df99dcaf29,28.92,2024-07-16T15:09:54
USER010145,f32e2d17-a4a6-4ad6-8279-e423c0179bc1,31.22,2023-06-01T15:40:10
USER959996,0e580824-67d3-4e17-9473-7bcfb40c7a2b,377.19,2024-10-23T11:16:52
USER822581,142575ec-8f52-4da8-95d3-0cea5a54074d,37.52,2024-10-28T16:47:59
USER579382,d3e2a829-c63d-479e-b6b0-ae97dd4468ac,861.22,2023-04-11T05:15:48
USER409074,64924a21-9892-4cfa-929c-67bb948524ad,680.13,2023-07-10T08:26:08
USER297987,7fa84306-eb2d-4661-84a9-1dd1a3053cc6,2.47,2023-09-20T18:59:32
USER492436,84feef0b-6519-4db0-9817-2adb46485761,770.89,2023-11-23T03:26:37
USER065595,b33a5d5d-2478-4e4f-83f6-dc776e9739de,84.52,2023-12-10T08:18:00
USER381768,f1b92f63-5e2e-40e2-8176-82aac0b9ebed,648.4,2023-04-22T15:38:39
USER849911,61eb7e34-5408-439b-bc35-b40a7748c408,181.48,2023-10-10T15:09:10
USER409074,f2b477ff-9b6c-4439-8411-f2bba9f51002,4.43,2023-12-15T13:09:40
USER297279,06d74626-1b0a-4eaa-ad75-88611ed550eb,253.77,2023-12-23T01:42:22
USER272651,305bbf43-093f-4861-aad6-db78b8ff88ec,171.18,2023-01-18T02:06:40
USER238401,d6a8af6e-e324-41e6-b718-937b6d4f30c0,653.62,2023-07-07T10:43:50
USER993681,5b5d8150-6b2b-405d-bae4-491eb7546dec,72.55,2023-07-26T07:25:45
USER959996,7b3d6c0b-8e52-4300-b98f-ee715195780a,94.76,2024-07-17T20:08:47
USER065595,5901439e-4bab-4ead-93ba-d6f91a55c7f9,626.61,2024-07-23T00:54:28
USER579382,e135fee4-c425-47cc-be69-62e3d6b8e5d3,263.78,2023-06-26T11:23:58
USER901797,5d863817-07f5-4d9a-b9e1-8b172e1a7f8e,864.91,2024-06-27T05:07:42
USER143914,0079fd70-9a20-4b16-bc56-35effdfe1e76,4.54,2024-04-04T12:29:53
USER647362,a3a1ed99-4175-4867-be3c-134598c6122c,501.84,2023-12-14T03:36:55
USER354365,5a0cc907-4df9-4847-a013-b433d1653e4a,644.26,2024-09-26T12:34:34
USER994059,01b7a289-86e0-4c49-b77f-9e9706f92746,863.88,2023-05-06T09:26:24
USER279832,23321110-cba7-484b-aded-b7a9a562f72a,7.08,2023-04-11T12:32:36
USER901797,fc3f5a13-0fd9-4a50-abcc-f998a13c3e75,620.9,2024-02-09T23:00:32
USER010145,a7d9f4dc-fd3d-41f7-af30-448509ff9392,134.34,2023-07-07T00:24:06
USER908753,8eccf86f-eb1a-4e58-a183-b332e3803e70,957.14,2024-09-26T17:39:06
USER592306,a1fa648f-a0eb-459d-9a17-b2896f387ccc,219.93,2023-04-02T09:45:51
USER310707,858297fd-8fb9-4531-b5d6-3862b5481579,68.28,2023-08-06T00:27:25
USER492436,e1140140-65fa-4e3b-b0da-1431bd7901f4,112.26,2024-08-08T12:11:20
USER304201,00113648-03b5-4572-811d-b11f6a187449,878.55,2023-08-07T07:50:18
USER527867,9cffb75c-fb73-4bbe-a5e0-e5768fc0c6cc,689.83,2024-08-30T08:15:25
USER184856,76476a8d-6239-489e-a427-74e76e58348e,368.46,2024-09-17T12:17:42
USER741495,01077f53-dbe0-403d-a86d-c080bdbd9780,157.09,2024-01-05T14:54:06
USER735257,71a0df29-62f9-4eee-a4d0-13eaac1d41f7,241.04,2024-07-11T10:15:41
USER304201,262f5021-00f0-4f7d-ad32-58f8ad6202b0,700.53,2024-07-29T01:39:37
USER184856,1edfaa11-c54c-4559-8179-cfc9b70dc7f7,625.47,2023-02-27T10:42:41
USER435144,f511ab97-76df-4bd8-84e5-53054156117a,19.93,2024-12-17T10:05:00
USER238401,be3991b5-9dea-4ed5-8b92-ad12b020e78c,957.63,2024-01-03T09:16:51
USER728130,a3547c97-487e-4fb0-b40c-bcb4db4b424e,626.58,2024-07-01T00:58:43
USER867126,da02fa05-e46c-40bb-9793-fe8cfe9afdd1,234.23,2024-01-24T16:26:16
USER660142,8ca33874-1785-4340-9fea-9a60c4499c32,290.22,2024-06-03T19:08:08
USER259675,861c37ba-f0a9-448f-b943-c9e9554ac69b,151.58,2023-08-12T08:01:20
USER722628,f583cd46-e63d-40dd-b925-60b073158662,970.77,2024-11-11T14:13:06
USER022329,8ce9069f-fcd0-4c9c-958a-6054dfa28ffb,564.62,2024-02-11T06:23:44
USER918427,71cbb58e-f3bb-40d5-a411-c52fe3d4a500,451.41,2023-06-24T10:53:47
USER238904,3684deea-2fcb-4425-b395-0e7582ef3a75,222.93,2024-11-20T07:05:19
USER035033,4bbdc6ee-bb01-4cd3-807b-a032fa1413e7,362.33,2023-11-18T05:52:30
USER579382,34667142-ea0d-46c0-b290-c6b73b3d7125,905.09,2023-12-10T03:06:01
USER561165,8f84587e-7dbf-4133-a020-e3d88895ad4a,38.8,2024-04-27T22:46:03
USER791612,761cc85f-91f5-45d9-bb96-c0b1d78aa169,995.0,2023-05-09T13:21:00
XdNZOnEvRQGjN,18137d8a-64c8-4b89-807a-e31ffe4a4766,204.75,2023-09-18T17:25:36
USER827332,7f1dff14-473b-45c2-b86d-ccd537b5ec19,823.64,2023-05-26T17:35:24
USER451733,eb2afd0b-5581-471e-91dc-c5d2d3f181da,492.04,2023-12-22T09:51:34
USER031244,74b1f913-1b3c-49aa-8cc5-65fbdaf7e0fe,943.67,2023-07-12T15:06:27
USER935973,7742da6c-93a8-4e07-a5a3-1c95e27eabd0,671.7,2023-06-06T00:36:37
USER393140,44b4dcb5-b22d-4bb7-81aa-d37955a6d09c,183.38,2023-05-20T12:43:13
USER393140,3465efda-bbbc-4d48-a3ee-9aabd19bac0a,306.72,2023-06-17T05:16:36
USER569835,556b7e8c-b9b2-46d5-9ef3-76dba79889f0,497.67,2023-12-20T06:45:26
USER720164,d3294986-ce4c-4bde-8097-1ea9c924d3e5,748.81,2024-03-25T08:23:34
USER993681,475d70d2-8dc0-4b47-9523-134b80b25ce9,951.39,2024-04-20T22:26:06
USER297279,86b9c836-1a36-4fe7-a7fe-cb403774e177,873.03,2023-01-23T23:37:08
USER272651,3de8ea15-ae20-4c75-8424-12c948e025b5,669.88,2024-03-18T03:16:46
USER554331,a7054407-99e7-4ee1-ba34-4ebc8e0fb40c,651.72,2024-08-02T14:20:25
USER454589,28935c25-ea35-42ed-93d4-6380168a6bb8,7.65,2023-10-16T15:52:53
USER454589,501d2205-7141-4f36-a140-bc274b4de9e0,98.8,2023-11-01T06:05:57
USER238401,33b8d0fe-f973-4c47-bb4c-b1b49889531c,842.61,2023-11-09T16:01:06
USER714074,4277c521-9def-4da9-acf5-1cc84dc846ec,307.7,2023-03-26T18:56:27
USER393140,16afcfcd-3064-45c7-a8b3-1175315c163f,171.15,2023-03-10T16:58:06
USER310707,a362b351-99a1-4018-992b-cf98fcc5d608,660.3,2023-10-12T17:56:15
USER279832,7d99abe7-6be0-4bc0-b786-b6f743faf18e,700.55,2024-01-02T02:18:57
USER849402,a7006613-0839-402c-b41f-4006f107cb79,532.82,2024-12-08T04:34:53
USER014457,52710050-e362-42d3-ad8e-9276f5d34302,362.59,2024-09-08T23:22:01
USER827332,3cacbef3-ed97-4bf2-bb73-56edba167142,518.2,2024-10-24T10:31:24
USER518832,7bb2d034-53a2-4f63-89b6-7ac4bb789d05,216.13,2024-12-11T20:02:01
USER060200,5473ca97-ca49-494f-b38f-cf88fae2bc51,417.35,2023-08-25T00:31:11
USER409074,c77dd7eb-61fc-4a48-9bc5-342eca5eaaf6,682.63,2023-02-02T06:04:06
USER570666,ef9968a0-7889-4570-bdbb-5c1b1bda1edc,738.52,2024-11-11T12:33:27
USER010145,7301d7dc-415b-4a7b-8513-667c27cef6f2,293.4,2024-02-02T04:06:05
USER704483,3ee890d4-4442-412a-bef2-dc3182345717,288.56,2024-01-05T16:16:23
USER014457,5f7014b3-7e14-4e89-ba61-da115a4d5f82,ijrwlTMh2uYTE,2024-08-22T02:42:18
USER815885,22730aa3-9616-4a73-96c5-33452c81c106,927.41,2024-03-27T13:56:52
USER427771,b10789b8-be1b-45a9-a84f-17cac542a72f,556.86,2023-04-01T12:52:06
USER238904,aaca97da-c17c-4da5-8b29-ace5a111888e,716.11,2024-05-31T02:04:58
USER060200,2d36ec7d-8552-4209-b3a2-528c38e9df60,248.7,2024-02-18T00:08:33
USER259675,258af9ef-4327-4957-b72c-d3f5068d4725,447.63,2024-07-08T19:34:20
USER654444,137474c3-ecc1-4775-884a-b9a8b5132fa9,556.73,2023-07-31T20:21:37
USER518832,22579aa3-416f-4edc-93eb-26ce59f26ecc,,2023-08-18T01:20:47
USER849911,ef704bac-22d0-426f-b875-c0fc0f11e52f,733.35,2024-10-11T20:44:03
USER325723,8dadb94e-69b4-4d96-8042-172ace90becb,426.51,2023-09-10T06:10:41
USER069012,aa055d5e-104a-413f-abfb-e2baa922ef84,235.44,2023-04-21T02:07:31
USER704483,78529dae-bb44-41eb-bf00-9d26aba95036,518.81,2023-10-01T02:50:57
USER728130,13aae984-0f13-4575-82fa-e3f429c90ee8,989.17,2024-09-10T10:19:08
USER065595,7bb817e3-7380-485c-a078-f000042744bd,492.26,2024-11-03T12:10:51
USER768546,601ab9c7-d3c2-4ab9-be96-d1c5e5048460,780.31,2024-09-03T10:12:48
USER561165,edbe6dc8-5b70-4284-9c6a-50b29c888a51,160.38,2023-05-03T15:56:10
USER473540,ceec7dc1-9f65-44f6-8685-6872de5ffd85,887.05,2023-07-25T08:42:06
USER535648,bc3a4a52-6517-44c4-bc18-a0452f8f405b,591.61,2024-10-29T05:01:56
USER224371,9c136ddc-9842-44d3-8195-8c864171e4ec,48.4,2023-01-19T18:24:09
USER531199,44607675-d0c2-45da-87a1-583f598ff1d3,629.86,2023-12-21T08:10:25
USER601523,00654c53-f11a-499c-8346-fb8e86b34068,950.18,2023-09-23T05:38:25
USER393140,497d6bb6-0dea-4aa3-8b2c-55fc83b20991,736.44,2023-10-11T20:04:09
USER492436,5adcc0f2-a5cb-45fc-ab67-7e40e9bf19a6,937.64,2023-08-29T01:35:51
USER993681,5028afbe-1da0-4c77-ab2e-adc1963629d7,178.05,2024-04-23T02:42:07
USER375498,02bb5b45-2bc1-412c-8dc7-b208b8161b51,104.13,2023-05-17T02:34:27
USER601523,922c494c-07b5-4011-bcc2-6e11d2720f81,458.77,2023-10-08T01:07:05
USER078279,f4063b55-4cd4-4698-a3a6-beb55df6a13f,625.02,2023-01-20T05:10:06
USER375498,cfc71da5-7518-4137-abba-863d08dc5db8,211.24,2024-07-24T06:32:20
USER143914,d519e4cb-6089-44fb-b5ad-55ed89ee1bf2,371.63,2024-06-10T11:33:53
USER381768,ce160939-6977-4857-b8a4-9ae5cdcbe006,609.69,2023-05-17T15:45:53
USER849402,0e56134e-3626-41db-be24-824fe1eaa044,913.96,2024-12-23T22:49:00
USER325723,b1f80a5d-3d16-4cf7-9630-70018f5579c9,985.83,2023-08-21T13:46:19
USER264423,029d2f1b-59ba-4b4b-8025-7d2a1250268e,647.91,2024-11-26T19:19:03
USER586171,2c5de54f-b024-4fc0-8eea-dfd8be31e6b9,566.59,
USER297279,f7b2b38a-c3fb-4f35-aba1-a2bb68d556f4,349.73,2024-07-11T02:58:14
USER908753,022fcdd2-6fa4-455f-94d8-a39a3c1e7648,310.78,2023-06-18T06:19:56
USER592306,e9a49b53-4744-4e34-95aa-49e005180d9d,930.23,2024-12-24T17:57:17
USER554331,4afe17a2-7a8b-45f2-b812-e4956faf8f50,566.61,2023-08-25T00:09:09
USER259675,57b1675e-561c-4742-ac65-13f93d767a8d,953.76,2024-07-11T07:36:29
USER918427,f91504e9-2b4d-446c-bb74-18ba2e786720,118.14,2024-07-18T14:37:37
USER094404,f8c14aa1-a3ee-4897-a68e-f7bb0f076697,118.84,2024-11-22T20:01:28
USER381768,2029caf8-e654-46a8-95b4-953a50260118,113.08,2023-03-01T10:14:53
USER409074,3be21d80-d88f-4ede-ac09-58a27a0951a0,943.36,2023-10-26T15:38:16
USER994059,9dc3bfe5-eb2d-4d9f-b06f-c7660fb18455,333.68,2023-07-15T18:24:53
USER561165,81bd9033-878b-4fe3-aaed-cccc8fc20991,24.4,2023-04-02T05:51:07
USER022329,061dadca-9ca8-407b-8cbe-fd92882dbaf1,910.33,2023-05-09T22:16:52
USER031244,c7d83321-4e3b-4dae-8029-52d6fe00d449,399.25,2023-12-03T05:24:07
USER381768,a68a8af4-4701-416b-8957-197127004df3,706.3,2024-07-30T00:00:28
USER492436,db6892d3-d2c8-4f58-a384-c2203d78f3b1,936.89,2024-11-12T10:29:59
USER849911,26d852f1-baf8-4787-be75-450768894ae8,943.73,2023-07-07T07:31:27
USER993681,3fef8ada-e9ad-450f-9691-a3ed90efad08,180.7,2023-12-22T02:26:26
USER527867,c716dfb5-9f33-48c0-9839-deee58121bd8,305.34,2023-02-01T18:09:10
USER325723,5a86eb1d-28b1-4b5a-a27b-3c81f7f79205,34.47,2024-05-15T01:26:05
USER982419,614b3795-b6b1-4805-aa8f-bffa08ce4bd0,388.28,2024-10-16T19:19:00
USER579382,87bef4b9-f288-485b-ace6-df840f662453,480.44,2024-05-15T07:43:50
USER994059,d0f807d2-c2e2-4bf4-ab45-f49b32ebd3e6,802.22,2024-01-16T22:30:47
USER554331,8f875832-4c87-4402-b0db-ec155e4fc1f7,993.4,2024-07-29T04:20:17
USER214451,80b1e218-f03e-4566-b075-72e21e21cd4b,393.73,2023-02-06T21:39:59
USER869249,885a83db-1f62-4d7c-b92d-97ed96a01edf,935.01,2023-12-23T03:59:03
USER272651,a7a7c9a2-a03d-4b15-aa63-b6b8af9f1a44,954.79,2024-11-11T04:32:29
USER722628,668c0b4e-0efa-4368-ac09-5c8ecdf5b6f2,971.55,2023-08-31T14:57:44
USER908753,bec23ac7-22ce-43a5-bb0c-1f5d24ecbaeb,878.4,
USER060200,68d63442-2f91-41ec-aee5-e8c95b409bbd,272.32,2023-05-03T09:58:07
,883bd5ee-d40f-4a9c-b22f-6cac4dabe340,562.78,2023-09-16T03:03:50
